name,RA,DEC,Plate,MJD,FiberID
b'J145605.2+524708',224.02169,52.78565,1164,52674,221
b'J114559.0+040410',176.49555,4.0694919,839,52373,136
b'J142422.2+335116',216.09286,33.85464,1840,53472,508
b'J090007.5+364610',135.03172,36.769535,8860,57458,184
b'J150710.7+235647',226.79476,23.94642,2152,53874,108
b'J094234.0+093843',145.642,9.64538,1305,52757,271
b'J112612.4+310202',171.55206,31.03389,1979,53431,7
b'J121958.0+194156',184.99195,19.69898,2610,54476,120
b'J133414.6+371526',203.5612099,37.2573199,2101,53858,348
b'J211227.3+092015',318.11416,9.3377,728,52520,137
b'J013619.9-023341',24.08301,-2.56157,7845,56980,470
b'J235040.5+195415',357.66908,19.90439,7598,56956,189
b'J130350.9+484850',195.96229,48.81392,1281,52753,307
b'J151446.5+581751',228.69404,58.29769,612,52079,456
b'J083739.0+241834',129.41268,24.30969,4467,55894,996
b'J223336.9+123155',338.4039,12.53197,738,52521,95
b'J110613.4+142444',166.55608,14.41222,1751,53377,462
b'J114413.3+140600',176.05557,14.10002,1761,53376,220
b'J015229.0-095254',28.12112,-9.88172,665,52168,211
b'J092543.0+485241',141.42934,48.87815,900,52637,519
b'J225351.0+130459',343.46274,13.08328,741,52261,257
b'J150452.2+564929',226.21785,56.82482,612,52079,312
b'J122835.1+433327',187.14664,43.55777,1452,53112,576
b'J013555.4+003045',23.98092,0.5127,400,51820,585
b'J161610.8+270313',244.04535,27.0537,1577,53495,7
b'J085604.3+210925',134.01805,21.15704,2282,53683,229
b'J085450.4+140059',133.71038,14.0165,2430,53815,624
b'J094615.3+060903',146.56381,6.15085,993,52710,581
b'J095549.8+421538',148.95786,42.26056,1217,52672,381
b'J101020.7+200350',152.58645,20.06399,2372,53768,580
b'J144618.1+332630',221.5757,33.44191,1646,53498,131
b'J140603.8+573004',211.51593,57.50121,1159,52669,470
b'J122824.0+001425',187.10013,0.24046,289,51990,504
b'J092654.1+082320',141.7256,8.38909,1302,52763,23
b'J094456.6+054644',146.23596,5.7787928,993,52710,75
b'J121406.5+655227',183.52747,65.87433,599,52317,442
b'J093358.1+240119',143.49232,24.02215,2293,53730,577
b'J094021.3+525937',145.08893,52.99374,768,52281,511
b'J144010.0+332250',220.04202,33.38063,1646,53498,292
b'J133414.8+412311',203.56203,41.38639,1464,53091,461
b'J143410.0+200528',218.54179,20.09129,2774,54534,619
b'J153938.6+374332',234.91088,37.72575,1294,52753,74
b'J082936.6+272753',127.40284,27.46482,1267,52932,66
b'J100625.3+180607',151.60559,18.10214,2372,53768,202
b'J115230.8+195544',178.12852,19.92896,2515,54180,480
b'J134927.7+035854',207.3658,3.98189,855,52375,251
b'J101743.4+163506',154.43155,16.584916,2587,54138,26
b'J014215.9-100715',25.5664,-10.12104,2865,54503,86
b'J225905.2+192634',344.77203,19.44287,7608,56945,672
b'J004843.1+184257',12.17978,18.71599,7618,56898,850
b'J122430.2+361708',186.12609,36.28562,2003,53442,157
b'J144554.6+243659',221.4777,24.6165,6022,56076,197
b'J143236.5+560107',218.15223,56.0187,1162,52668,362
b'J145337.6+313425',223.40689,31.5738,1843,53816,452
b'J134845.5+451812',207.18994,45.30333,7428,56781,456
b'J122640.6+055902',186.66958,5.98413,2880,54509,561
b'J012826.7+153253',22.11153,15.54831,425,51898,373
b'J131732.1+110647',199.38413,11.1133,1697,53142,9
b'J114347.8+594039',175.94939,59.67775,953,52411,316
b'J083535.4+374657',128.89757,37.782509,8858,57450,765
b'J230421.9+224706',346.09141,22.78508,7614,57307,310
b'J115449.8+233452',178.70754,23.58123,2514,53882,126
b'J161132.3+592043',242.88464,59.34539,8068,57185,768
b'J012434.3-040101',21.14294,-4.01705,7913,57333,396
b'J162638.0+523809',246.65874,52.63592,6313,56460,835
b'J130210.8+375336',195.54528,37.89344,2018,53800,172
b'J121715.6+274951',184.31528,27.83087,5971,56064,947
b'J155233.7+570526',238.14065,57.0908,6792,56432,754
b'J155000.8+521730',237.5036,52.29179,618,52049,140
b'J095000.6+483128',147.50271,48.52458,7299,56686,684
b'J152447.6+520809',231.19858,52.13591,794,52376,109
b'J220000.3+252655',330.00165,25.44874,7640,57311,886
b'J101044.8+470803',152.68687,47.13417,872,52339,103
b'J085039.4+543801',132.66445,54.63373,7276,57061,856
b'J130205.1+630124',195.52125,63.02347,783,52325,379
b'J130624.7+340155',196.60303,34.03217,6488,56364,908
b'J123125.0+105132',187.85457,10.85915,1232,52731,452
b'J111143.9+235636',167.93308,23.94344,2493,54115,264
b'J143204.4+234325',218.01868,23.72387,2136,53494,390
b'J145705.4+160432',224.27256,16.07576,2764,54535,515
b'J100146.8+301015',150.44541,30.17089,1950,53436,521
b'J151619.3+472815',229.08052,47.47087,1331,52766,313
b'J095758.2+285344',149.49275,28.89565,1950,53436,265
b'J011232.6+270040',18.13623,27.01133,7679,57367,904
b'J014637.3-093130',26.65575,-9.52515,664,52174,158
b'J152136.7+320641',230.40319,32.1114,1387,53118,226
b'J123557.0+015724',188.9879,1.95688,521,52326,301
b'J121116.3+243705',182.81832,24.61813,2656,54484,70
b'J075210.9+414257',118.04566,41.71594,434,51885,14
b'J094305.0+280538',145.77085,28.09402,1944,53385,120
b'J122349.3+072653',185.95556,7.44808,1625,53140,71
b'J075331.0+352050',118.37941,35.34725,756,52577,528
b'J023518.3-034717',38.82656,-3.7881,7829,57011,249
b'J084751.7+124033',131.96543,12.67606,2428,53801,112
b'J131705.0+225528',199.27085,22.92448,2651,54507,533
b'J093047.6+404451',142.69872,40.74751,939,52636,105
b'J125307.4+124154',193.28116,12.69856,1695,53473,398
b'J010211.1+133133',15.54655,13.52602,421,51821,87
b'J152427.6+395647',231.11536,39.94654,1293,52765,411
b'J150244.6+405434',225.68623,40.9097,1291,52738,287
b'J083454.7+553412',128.72821,55.57014,5153,56577,372
b'J131308.6+542117',198.28615,54.35494,1040,52722,476
b'J102924.2+650248',157.35091,65.04683,489,51930,223
b'J101548.5+424234',153.95238,42.70951,1218,52709,151
b'J140017.4+612622',210.07251,61.43946,605,52353,239
b'J105124.6+320045',162.85269,32.01264,6445,56366,666
b'J082803.2+514935',127.01374,51.82664,7310,56693,704
b'J110223.2+644616',165.59691,64.77136,2882,54498,565
b'J125933.1-012838',194.88818,-1.47746,338,51694,579
b'J131501.5+572753',198.7562599,57.4647999,1319,52791,459
b'J114936.5+504644',177.40224,50.77905,6683,56416,422
b'J020705.4-023411',31.77285,-2.56993,7838,56958,228
b'J111344.2+140950',168.4343,14.16409,1752,53379,173
b'J142754.6+635451',216.9778,63.91439,499,51988,157
b'J014105.0+185153',25.27098,18.86493,7627,56933,468
b'J160736.8+455212',241.90373,45.870016,814,52443,339
b'J151117.0+513133',227.82102,51.52607,1165,52703,170
b'J081333.3+040957',123.38915,4.16602,1184,52641,387
b'J132623.1+624204',201.59637,62.70127,784,52327,603
b'J140517.4+210346',211.32271,21.06299,2771,54527,451
b'J133535.5+311459',203.8981,31.24981,2110,53467,637
b'J122107.1+454902',185.27994,45.81734,7425,56777,272
b'J155756.6+211024',239.48597,21.17346,2173,53874,354
b'J130817.8+402656',197.07452,40.4491,2088,53493,419
b'J150639.9+573510',226.66637,57.58636,610,52056,6
b'J103238.7+223510',158.16146,22.58627,2367,53763,161
b'J095307.0+591014',148.27922,59.170614,453,51915,77
b'J095124.4+354255',147.85172,35.7155,8852,57449,216
b'J143919.6+551318',219.8317,55.22191,3296,54909,57
b'J130254.6+294916',195.72763,29.82127,2011,53499,633
b'J164852.0+492054',252.21676,49.34835,8055,57187,202
b'J151458.6+284418',228.74451,28.73842,1845,54144,116
b'J224032.9+142418',340.13738,14.4052,739,52520,535
b'J122026.3+092053',185.1099,9.34813,1231,52725,301
b'J134012.6+614235',205.05257,61.70986,785,52339,583
b'J221532.7+182247',333.88632,18.37979,7574,56945,12
b'J104831.0+064146',162.12952,6.69638,1001,52670,188
b'J080034.8+243728',120.14506,24.6246,1204,52669,604
b'J133046.0+281324',202.69196,28.2234,1978,53473,183
b'J002336.8+022942',5.9036016,2.4948777,7854,56989,799
b'J160801.6+333527',242.0067,33.59104,1418,53142,39
b'J214509.7+002453',326.29086,0.414609,990,52465,556
b'J160743.2+432810',241.93014,43.46967,1170,52756,461
b'J110450.2+183218',166.20929,18.53842,2490,54179,302
b'J213244.8+000146',323.18626,0.0294032,989,52468,237
b'J151751.4+565733',229.46421,56.95935,612,52079,108
b'J103459.1+204914',158.7465,20.8207,2376,53770,497
b'J145840.1+195221',224.66712,19.87263,2791,54556,520
b'J110154.0+624154',165.47511,62.69846,2882,54498,10
b'J101526.9+035024',153.86246,3.84022,574,52355,193
b'J132849.6+305353',202.2069,30.89806,6492,56362,298
b'J131309.3+162128',198.28879,16.35799,2604,54484,232
b'J124335.0+421510',190.89599,42.25298,1456,53115,455
b'J113827.8+133234',174.61606,13.54304,1755,53386,82
b'J010313.4+022106',15.80607,2.35192,7858,57281,930
b'J110038.7+430009',165.16145,43.00256,8359,57449,42
b'J152816.2+322256',232.06759,32.38248,1387,53118,31
b'J125416.7+480845',193.56986,48.1461,7416,56810,844
b'J143916.9+430550',219.82061,43.09748,6057,56099,82
b'J162919.0+424734',247.32925,42.79283,816,52379,519
b'J220833.6+221520',332.14015,22.25582,7579,56954,608
b'J112707.2+035824',171.78035,3.97339,837,52642,298
b'J113714.8+631106',174.31202,63.184907,776,52319,460
b'J141628.4+124216',214.11837,12.70452,5458,56011,350
b'J124828.2+083103',192.11766,8.51764,1790,53876,564
b'J102407.0+273129',156.02931,27.52484,2353,53794,358
b'J141109.1+444016',212.78808,44.67119,1467,53115,588
b'J091417.5+542008',138.57299,54.33569,554,52000,364
b'J103438.4+550526',158.66006,55.09074,906,52368,355
b'J123910.6+561054',189.79453,56.18182,6832,56426,728
b'J144004.0+122011',220.01676,12.33651,1710,53504,593
b'J234852.6-091348',357.21921,-9.23014,7166,56602,526
b'J232841.1+224844',352.17166,22.81244,7603,56960,613
b'J091449.5+560338',138.70633,56.0608,451,51908,265
b'J160410.3+454834',241.04326,45.80946,813,52354,207
b'J151345.4+152250',228.43939,15.380594,2766,54242,472
b'J130122.6+501832',195.34451,50.30892,1280,52738,460
b'J232002.0+243505',350.00874,24.58493,7670,57328,970
b'J013205.1+023959',23.02155,2.66659,4276,55505,791
b'J110447.8+641424',166.19957,64.24008,596,52370,356
b'J131211.1+480929',198.04662,48.15806,1281,52753,91
b'J113324.1+242312',173.35048,24.38686,2501,54084,120
b'J151216.3+020321',228.06794,2.05586,540,51996,549
b'J134314.0+654110',205.80872,65.68624,2460,54616,19
b'J142812.9+253111',217.05382,25.51996,2135,53827,396
b'J120830.6+360352',182.1277,36.06458,2103,53467,30
b'J143510.0+140958',218.79167,14.16636,2747,54233,19
b'J104905.3+410951',162.27245,41.16418,1435,52996,353
b'J015617.9+093824',29.074959,9.640045,4530,55564,100
b'J151833.6+515454',229.64012,51.91514,1165,52703,624
b'J130105.8+434956',195.27444,43.83234,1374,53083,182
b'J144309.2+420730',220.78868,42.12524,1396,53112,600
b'J141220.3+555634',213.08463,55.943,1160,52674,230
b'J131155.2+074953',197.98005,7.83141,1797,54507,349
b'J142511.5+332027',216.29796,33.3409,1840,53472,147
b'J122106.3+462730',185.27631,46.45847,1451,53117,90
b'J112708.8-013112',171.78682,-1.52007,326,52375,441
b'J130649.6+002809',196.70692,0.46928,294,51986,470
b'J161550.5+265655',243.96047,26.94874,1577,53495,14
b'J143420.7+435646',218.58662,43.94616,1288,52731,81
b'J141902.5+163040',214.76076,16.51138,5459,56035,339
b'J155045.2+052610',237.68862,5.4363,2950,54559,603
b'J005406.3+294621',13.52653,29.7727,7721,57360,393
b'J090152.4+585226',135.46834,58.87391,1785,54439,15
b'J120806.3+171233',182.02663,17.2092,2595,54207,34
b'J003722.2+000823',9.34262,0.13991,7868,57006,816
b'J221605.5-020729',334.02298,-2.1248,4378,55853,856
b'J023810.4+013412',39.54351,1.57005,7824,57282,64
b'J130359.4+033932',195.99701,3.6588663,524,52027,449
b'J120718.9+364813',181.82886,36.80388,8864,57428,36
b'J153343.6+590507',233.43207,59.08552,615,52347,567
b'J151925.9+433919',229.85829,43.65547,1678,53433,420
b'J144547.4+431616',221.44762,43.27119,1289,52734,97
b'J081100.6+571414',122.75266,57.23745,7280,56709,686
b'J101246.5+062944',153.19379,6.49583,997,52734,399
b'J133519.7+501503',203.83226,50.25089,1668,53433,60
b'J120540.9+384631',181.42038,38.775209,2108,53473,483
b'J145313.4+420031',223.30587,42.00872,1397,53119,576
b'J111204.2+155426',168.01752,15.90748,2491,53855,76
b'J143943.5+281609',219.93157,28.26922,2137,54206,501
b'J023048.0-055658',37.7004,-5.94949,7235,56603,204
b'J122333.2+334549',185.88864,33.76361,1999,53503,29
b'J085049.8+290723',132.70768,29.12323,1589,52972,201
b'J153854.4+532315',234.72702,53.38752,616,52442,209
b'J021121.7+002004',32.84044,0.33458,405,51816,397
b'J095304.1+475039',148.26738,47.84441,1005,52703,104
b'J134947.5+045210',207.44819,4.86966,854,52373,621
b'J103044.8+552058',157.6868799,55.3495699,6696,56398,932
b'J013914.4+221756',24.810257,22.298924,7634,56935,594
b'J150850.7+043550',227.21145,4.59742,590,52057,336
b'J153923.2+020859',234.84698,2.14994,2955,54562,361
b'J105344.1+492957',163.43395,49.49924,6701,56367,866
b'J115929.1+443131',179.8713,44.52539,1368,53084,18
b'J093945.6+422336',144.94003,42.39348,8299,57346,954
b'J080814.5+475247',122.06052,47.87984,7378,56715,496
b'J161351.0+374247',243.46257,37.71326,1056,52764,570
b'J120233.5+275634',180.6396,27.94282,2226,53819,517
b'J144400.5+012952',221.00236,1.49796,536,52024,30
b'J090245.7+470640',135.69079,47.11131,5736,55984,588
b'J122209.4+271908',185.53941,27.319,2233,53845,196
b'J094458.0+311746',146.24188,31.29613,1946,53432,264
b'J221711.4+223948',334.2979,22.66335,7583,56958,580
b'J010036.9+245447',15.15398,24.91325,7676,57329,122
b'J141839.9+620715',214.66594,62.120686,606,52365,479
b'J115107.0+445301',177.77935,44.8838,1368,53084,458
b'J122427.6+401514',186.11532,40.2539,1986,53475,518
b'J102441.6+373419',156.17356,37.57218,1427,52996,17
b'J131611.0+310458',199.046,31.08287,2104,53852,183
b'J212549.4-065205',321.45588,-6.86831,640,52200,488
b'J004905.3-044412',12.27248,-4.73673,7906,57333,164
b'J110139.7+142950',165.41567,14.49727,1750,53358,629
b'J163808.6+321015',249.53601,32.17096,1340,52781,463
b'J122557.6+243818',186.49015,24.63841,2658,54502,107
b'J122623.8+261103',186.59949,26.18435,2658,54502,576
b'J171750.3+274012',259.4597,27.67003,980,52431,222
b'J112810.7+081301',172.04478,8.21713,1618,53116,445
b'J103755.2+525122',159.4804,52.85627,6695,56628,948
b'J114053.0+252557',175.22122,25.43274,2505,53856,545
b'J145304.3+321549',223.26793,32.26375,3869,55273,70
b'J143834.8+240914',219.64536,24.15403,2136,53494,616
b'J104639.0+071044',161.66274,7.17892,1001,52670,397
b'J120009.6+250715',180.04017,25.12088,2655,54184,475
b'J132102.3+123748',200.25994,12.63007,1698,53146,376
b'J112749.8+190257',171.95757,19.04926,2498,54169,103
b'J134419.6+402416',206.08186,40.4046,1377,53050,189
b'J021340.1-050218',33.41744,-5.03844,7237,56662,318
b'J141345.4+401213',213.43939,40.20367,8504,57518,403
b'J154914.2+545109',237.30958,54.85268,619,52056,371
b'J095341.2+243222',148.42202,24.53948,2341,53738,116
b'J003630.4+015606',9.12678,1.93509,7856,57260,538
b'J103458.0+055226',158.74149,5.873829,999,52636,48
b'J085554.4+005107',133.97838,0.85473759,468,51912,113
b'J143405.8+452754',218.52443,45.46526,1288,52731,484
b'J142504.2-022530',216.26752,-2.42516,918,52404,263
b'J155431.2+214347',238.63001,21.7298,2171,53557,164
b'J104636.2+015200',161.65111,1.86676999,506,52022,33
b'J134822.0+245643',207.09198,24.9453,2115,53535,265
b'J134139.1+514752',205.41311,51.79793,1669,53433,410
b'J141444.1+552709',213.68391,55.45269,1160,52674,257
b'J131652.3+313345',199.2182,31.56262,2104,53852,432
b'J095427.4+301918',148.61453,30.3218,5800,56279,568
b'J170717.4+453557',256.82261,45.59943,6025,56098,118
b'J235226.3+052002',358.10977,5.33401,8742,57364,228
b'J093348.9+113543',143.45405,11.59534,1741,53052,486
b'J143916.9+112300',219.82078,11.38361,1711,53535,364
b'J125236.2+114556',193.15118,11.76568,1695,53473,308
b'J145101.7+081604',222.75724,8.26797,1814,54555,449
b'J142735.4+183322',216.89755,18.55615,2774,54534,244
b'J134753.6-021001',206.9734,-2.1672,913,52433,560
b'J111145.4+120837',167.93945,12.14367,1604,53078,495
b'J115755.5+001706',179.48151,0.28526,285,51930,388
b'J145818.8+151102',224.57842,15.18396,2764,54535,53
b'J001340.9-111050',3.42081,-11.18056,652,52138,252
b'J135339.3+361944',208.4139199,36.32892,2033,53476,73
b'J135339.2+555520',208.41364,55.92247,1323,52797,458
b'J160317.1+090044',240.82158,9.01227,1728,53228,595
b'J074217.7+194720',115.57402,19.78901,1263,52708,306
b'J170425.0+333145',256.10451,33.52917,974,52427,203
b'J115931.3+291445',179.88056,29.24608,2225,53729,229
b'J093458.3+434848',143.74301,43.81358,870,52325,639
b'J103656.3+601121',159.23463,60.1894,561,52295,310
b'J141638.8+011703',214.16183,1.2843,533,51994,50
b'J110631.7-005252',166.63215,-0.8813,3773,55240,710
b'J011321.0+014220',18.33769,1.7056,7859,57282,89
b'J154319.5+552240',235.83144,55.37789,6708,56452,838
b'J111908.5+254511',169.78566,25.75319,2216,53795,298
b'J130625.8+331919',196.60759,33.3221,2006,53476,29
b'J112243.7+364227',170.68246,36.70755,2111,53467,582
b'J110248.4+083409',165.70171,8.5691083,1220,52723,56
b'J095756.2+423957',149.48452,42.66601,4565,55591,696
b'J135654.2+523830',209.22618,52.64172,1043,52465,74
b'J133441.5+320542',203.67297,32.0952,2109,53468,170
b'J004935.6-015134',12.39862,-1.85957,7871,56902,354
b'J093305.7+460800',143.27381,46.13359,834,52316,206
b'J123740.4+440452',189.41872,44.08125,1372,53062,139
b'J120504.1+102657',181.26724,10.44935,1229,52723,350
b'J135451.3+145119',208.71403,14.85539,1778,53883,410
b'J134443.7+630349',206.18216,63.06369,604,52079,147
b'J085300.1+412204',133.25042,41.368,830,52293,239
b'J095950.3+290058',149.9598,29.01611,1950,53436,184
b'J113324.1+210901',173.34989,21.150313,2504,54179,222
b'J115849.4+021638',179.70586,2.27739,515,52051,24
b'J095624.8-000348',149.10355,-0.06343,267,51608,78
b'J010822.9+231004',17.09575,23.16786,7625,57011,751
b'J153158.4+565723',232.99361,56.95657,615,52347,128
b'J141811.8+404909',214.54939,40.819106,8504,57518,258
b'J232206.8+212010',350.52838,21.33623,7606,56977,284
b'J161619.4+083355',244.08085,8.56553,2529,54585,240
b'J231724.0+135909',349.35004,13.9861,744,52251,65
b'J161649.9+221456',244.20832,22.24898,1853,53566,444
b'J145401.8+091525',223.50759,9.25708,5476,55986,848
b'J100818.4+454000',152.07705,45.66682,7384,56715,388
b'J211437.0-005026',318.65422,-0.84065,986,52443,184
b'J162901.0+304356',247.25423,30.73248,1685,53463,439
b'J084036.2+392446',130.15123,39.41292,828,52317,503
b'J144840.8+021224',222.17023,2.20682,537,52027,554
b'J130422.4+393905',196.09339,39.65165,2021,53475,78
b'J160455.3+500535',241.23045,50.09332,620,52375,68
b'J004242.8+150914',10.67844,15.15391,418,51817,595
b'J090518.8+440132',136.32844,44.02562,831,52294,449
b'J110347.8+534426',165.94935,53.74069,8172,57423,54
b'J141808.3+452811',214.5349,45.46995,1287,52728,227
b'J103808.4+320846',159.53508,32.14632,6448,56365,554
b'J220729.1-000735',331.87162,-0.12658,373,51788,157
b'J082305.5+094754',125.77299,9.79856,2571,54055,588
b'J124442.2+374026',191.17594,37.67407,1989,53772,317
b'J102106.9+452342',155.27886,45.39521,7385,56710,214
b'J152547.2+282539',231.44695,28.42752,1846,54173,599
b'J091037.1+112531',137.65466,11.42533,2576,54086,160
b'J145426.8+401809',223.61176,40.30267,1397,53119,19
b'J091120.4+544043',137.83521,54.67885,450,51908,52
b'J131016.6+071805',197.56955,7.30164,1795,54507,179
b'J120034.2+624320',180.14252,62.72234,778,54525,435
b'J130238.0+441218',195.65855,44.20525,1374,53083,178
b'J232145.3+150530',350.43886,15.09179,745,52258,426
b'J144430.4+302217',221.12689,30.37166,2138,53757,621
b'J120251.7+242044',180.71575,24.34578,2656,54484,311
b'J085706.3+621050',134.27626,62.18072,1875,54453,639
b'J084637.2+430045',131.65524,43.01256,6384,56363,362
b'J141208.5+622842',213.03576,62.47857,6815,56419,959
